model,scenario,Category,Category_name,Category_subset,Subset_Ch4,Category_Vetting_historical,IMP_marker,Literature Reference (if applicable),Policy_category,Policy_category_name,Project_study,CO2 emissions 2030 Gt CO2/yr,CO2 emissions 2050 Gt CO2/yr,CO2 emissions 2100 Gt CO2/yr,COVID,GDP|MER-per-capita-in-2100,GDP|MER-per-capita-in-2100_bin,GHG emissions 2030 Gt CO2-equiv/yr (Harmonized-Infilled),GHG emissions 2050 Gt CO2-equiv/yr (Harmonized-Infilled),GHG emissions 2100 Gt CO2-equiv/yr (Harmonized-Infilled),GHG emissions reductions 2019-2030 % modelled Harmonized-Infilled,GHG emissions reductions 2019-2040 % modelled Harmonized-Infilled,GHG emissions reductions 2019-2050 % modelled Harmonized-Infilled,CO2 emissions reductions 2019-2030 % modelled Harmonized-Infilled,CO2 emissions reductions 2019-2040 % modelled Harmonized-Infilled,CO2 emissions reductions 2019-2050 % modelled Harmonized-Infilled,CO2 emissions reductions 2019-2020 % modelled Native,CO2 emissions reductions 2019-2030 % modelled Native,CO2 emissions reductions 2019-2040 % modelled Native,CO2 emissions reductions 2019-2050 % modelled Native,CO2 emissions reductions 2019-2100 % modelled Native,CH4 emissions reductions 2019-2030 % modelled Harmonized-Infilled,CH4 emissions reductions 2019-2040 % modelled Harmonized-Infilled,CH4 emissions reductions 2019-2050 % modelled Harmonized-Infilled,N2O emissions reductions 2019-2030 % modelled Harmonized-Infilled,N2O emissions reductions 2019-2040 % modelled Harmonized-Infilled,N2O emissions reductions 2019-2050 % modelled Harmonized-Infilled,FGA emissions reductions 2019-2030 % modelled Harmonized-Infilled,FGA emissions reductions 2019-2040 % modelled Harmonized-Infilled,FGA emissions reductions 2019-2050 % modelled Harmonized-Infilled,GHG emissions reductions 2019-2020 % modelled Native-with-Infilled,GHG emissions reductions 2019-2030 % modelled Native-with-Infilled,GHG emissions reductions 2019-2040 % modelled Native-with-Infilled,GHG emissions reductions 2019-2050 % modelled Native-with-Infilled,GHG emissions reductions 2019-2100 % modelled Native-with-Infilled,Year of 50% CO2 emissions reductions 2019 modelled vs Harmonized-Infilled,Peak Emissions|CO2,Peak Emissions|GHGs,Population-in-2100,Population-in-2100_bin,Time horizon,Vetting_future,Vetting_historical,Climate impacts,Regional_scope,Scenario_scope,Sectoral_scope,Ssp_family,Technology_category_name,Year of peak CO2 Emissions (Harm-Infilled),Year of peak GHG Emissions,Year of netzero CO2 emissions (Harm-Infilled) Table SPM2,Year of netzero GHG emissions (Harm-Infilled) Table SPM2,"Cumulative net-negative CO2 (post net-zero, Gt CO2) (Harm-Infilled)","Cumulative net CO2 (2020 to netzero, Gt CO2) (Harm-Infilled)","Cumulative net CO2 (2020-2100, Gt CO2) (Harm-Infilled)",Median peak warming (MAGICCv7.5.3),P33 peak warming (MAGICCv7.5.3),P67 peak warming (MAGICCv7.5.3),Median warming in 2100 (MAGICCv7.5.3),Median year of peak warming (MAGICCv7.5.3),Median warming at year of netzero Emissions|CO2 (MAGICCv7.5.3),P67 warming at year of netzero (MAGICCv7.5.3) (Harm-Infilled),Exceedance Probability 1.5C (MAGICCv7.5.3),Exceedance Probability 2.0C (MAGICCv7.5.3),Exceedance Probability 3.0C (MAGICCv7.5.3),Category_FaIRv1.6.2,Category_name_FaIRv1.6.2,Median peak warming (FaIRv1.6.2),P33 peak warming (FaIRv1.6.2),P67 peak warming (FaIRv1.6.2),Median warming in 2100 (FaIRv1.6.2),Median year of peak warming (FaIRv1.6.2),Exceedance Probability 1.5C (FaIRv1.6.2),Exceedance Probability 2.0C (FaIRv1.6.2),Exceedance Probability 3.0C (FaIRv1.6.2),IMP_color_rgb,IMP_color_hex,Category_color_rgb,Category_color_hex,exclude
GCAM 5.3,R_MAC_35_n8,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,C1b_+veGHGs,Limit to 1.5C (>50%) no or low OS immediate 2020 action,C1,non-IMP,https://doi.org/10.1038/s41467-021-26509-z,P2a,P2a: Immediate global action without transfers,Ou 2021,7.53838733388826,-8.000002587520271,-8.00000452472229,False,41301.90560377885,Low,20.58117296338168,4.141283607574741,3.134180410104801,63.13014786560187,92.21966020733588,92.58115586854291,80.54951770764667,119.4294705526654,119.4784528693316,-0.6524782874888054,80.99479899354886,120.1689957994747,120.1689897976534,120.1689946815778,25.52254127696275,30.50402045083959,29.75094763859109,3.096237637596922,2.612062957975005,0.7692342385134214,-5.565188168781778,-0.4254758308848731,22.96041962418333,-0.7345881476756393,64.26695653542308,94.04225012425566,94.0823028239809,94.70946609918052,2027.0,39.9236696938546,56.19836333796767,9130.189,Medium,2100,Warning,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2.0,T0: Standard technology assumptions,2020,2020,2033.0,inf,-524518.454406159,266.7785502249322,-256.1774496442952,1.500151443839648,1.397573925686713,1.602686352769955,1.216105420783383,2036,1.477647143393513,1.569312984163952,0.5,0.025,0.0,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,1.442370633985424,1.351412559371494,1.546668298998736,1.166793047679008,2036,0.4072418417523469,0.0165400089405453,0.0,,,"151, 206, 228",97CEE4,False
GCAM 5.3,R_MAC_40_n8,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,C1b_+veGHGs,Limit to 1.5C (>50%) no or low OS immediate 2020 action,C1,non-IMP,https://doi.org/10.1038/s41467-021-26509-z,P2a,P2a: Immediate global action without transfers,Ou 2021,15.307531898281,-7.9999936254701,-8.00001086658672,False,41301.90560377885,Low,28.68033160344323,4.131865008655381,3.12244505103079,48.62102216409716,92.27569942755248,92.59802837582392,61.09135771563017,119.4357146611124,119.4780892141892,-0.652476866915457,61.40782811194475,120.1689945539562,120.1689685279806,120.1690119949575,22.63962032841423,30.79974350948872,29.82197413759062,4.518578339996907,2.52130858420279,0.8796623800789087,-6.510413341499912,-0.5203770871230836,22.85960273006073,-0.7345870995082173,49.29191207050965,94.08973959303398,94.09992088546622,94.73002510306434,2029.0,39.9236665080821,56.19836042796767,9130.189,Medium,2100,Warning,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2.0,T0: Standard technology assumptions,2020,2020,2037.0,inf,-488606.7603351444,348.8369229568449,-138.983690545868,1.535919204415241,1.431340698354414,1.643322991748672,1.271772187625805,2039,1.5259160613707,1.630251075607531,0.57,0.0566666666666666,0.0,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,1.482536190985935,1.385712410967547,1.589030635353551,1.218461834634974,2038,0.4693786320965579,0.029950827000447,0.0,,,"151, 206, 228",97CEE4,False
GCAM 5.3,R_MAC_45_n8,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,C1b_+veGHGs,Limit to 1.5C (>50%) no or low OS immediate 2020 action,C1,non-IMP,https://doi.org/10.1038/s41467-021-26509-z,P2a,P2a: Immediate global action without transfers,Ou 2021,19.969030927296,-8.000006185265029,-8.00001128909214,False,41301.90560377885,Low,33.87424636632947,4.14191366341468,3.088752167636291,39.3164551844086,74.30157556447723,92.58002670530348,49.42289309246653,96.13764803238347,119.4762233388755,-0.6524761847798315,49.65561288399682,96.66453618725275,120.1690011792645,120.1690140466414,19.08288399367016,25.43164657357724,29.74736183023507,2.627537724541156,0.4368474570699168,0.8772036412313012,-10.39358296179788,-1.807052605801869,22.77809026076601,-0.7345865953013742,39.73818660355327,75.52629903978104,94.0840229104112,94.79177926699852,2031.0,39.9236642847895,56.19835901796767,9130.189,Medium,2100,Warning,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2.0,T0: Standard technology assumptions,2020,2020,2041.0,inf,-452691.5833577812,430.5430040928323,-21.82568720520096,1.568023461834693,1.461302037774406,1.685397106818613,1.324306292913456,2047,1.554699637175794,1.668257097054903,0.605,0.0866666666666666,0.0,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,1.518258149833986,1.414102821029558,1.628283002057068,1.270324501720234,2040,0.5306213679034422,0.0464908359409924,0.0,,,"151, 206, 228",97CEE4,False
GCAM 5.3,R_MAC_50_n8,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,C1b_+veGHGs,Limit to 1.5C (>50%) no or low OS immediate 2020 action,C1,non-IMP,https://doi.org/10.1038/s41467-021-26509-z,P2a,P2a: Immediate global action without transfers,Ou 2021,23.0766722663725,-8.00000736575837,-8.00001439588948,False,41301.90560377885,Low,37.36056956627527,4.149310708954011,3.07578234840279,33.07092979939188,62.45890550629895,92.56677532094153,41.6453845475068,80.60059178783067,119.475839007164,-0.6524759533297371,41.82086499396182,80.99486879669576,120.1690045778389,120.1690223016659,16.61688918719864,22.41043111207071,29.69740081171058,1.07546860823562,-0.1754477585164597,0.8752726910366868,-13.30382722459289,-3.05243323939614,22.65352964812693,-0.7345864235653082,33.32707456735272,63.29378254555552,94.071856586086,94.8152622562607,2033.0,39.9236633568523,56.19835854796767,9130.189,Medium,2100,Warning,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2.0,T0: Standard technology assumptions,2020,2020,2045.0,inf,-416757.5287173333,512.002256327068,95.2648041878795,1.613340383177248,1.498817822983396,1.734112575058482,1.379826601613297,2048,1.590397697593316,1.713083798865684,0.6666666666666666,0.115,0.0,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,1.55767701982743,1.445738609315645,1.674413179438645,1.321946735231367,2049,0.5878408582923559,0.0648189539561913,0.0,,,"151, 206, 228",97CEE4,False
GEM-E3_V2021,EN_NPi2020_500,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,C1b_+veGHGs,Limit to 1.5C (>50%) no or low OS immediate 2020 action,C1,non-IMP,https://doi.org/10.1038/s41558-021-01215-2; https://doi.org/10.1088/1748-9326/ac09ae; https://doi.org/10.1038/s41893-021-00772-w,P2a,P2a: Immediate global action without transfers,ENGAGE,20.69006640769274,-0.0004568240355224588,-0.01240947550952114,False,48754.60781188028,Low,29.9156408331035,5.264295190194045,8.107777279677343,47.43580230499605,82.47439556773452,90.75020807189202,53.37417362043022,93.19488284985839,104.2911012781739,-0.5922644866334642,50.94992639361352,89.06613074244848,100.0010829956814,100.0294192234652,33.13636523587695,61.1627138366955,64.29420528420452,23.23927845867843,44.52551036187803,43.84435079855746,-5.126336947589504,7.582719968469591,32.91403251172776,-1.083631086534112,45.92077614891713,80.1020672967951,88.39315996893446,84.56412604695653,2030.0,42.4313457514904,57.56176296165852,10934.71123463055,High,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2.0,T0: Standard technology assumptions,2020,2020,2044.0,inf,-76313.61217490275,411.0210329202918,335.6107207122076,1.579595339355502,1.471371399948178,1.692639646084811,1.438249663099087,2037,1.524219115773067,1.646087432881308,0.6283333333333333,0.11,0.0,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,1.541315736641249,1.429613992889492,1.659823243894398,1.435805776009676,2037,0.5654894948591864,0.0746535538667858,0.0004470272686633,,,"151, 206, 228",97CEE4,False
GEM-E3_V2021,EN_NPi2020_600_COV,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,C1b_+veGHGs,Limit to 1.5C (>50%) no or low OS immediate 2020 action,C1,non-IMP,https://doi.org/10.1038/s41558-021-01215-2; https://doi.org/10.1088/1748-9326/ac09ae; https://doi.org/10.1038/s41893-021-00772-w,P2a,P2a: Immediate global action without transfers,ENGAGE,23.649219519538,1.2173598128063,-3.32354359752571e-05,True,45829.00043369959,Low,33.80131870009414,6.221307662535491,7.264791279240186,36.97306422599962,67.76103314702941,88.39956624308184,42.83483247380958,77.08074492609424,101.3249895216823,0.7428069165271093,40.86794092360977,73.6070047337116,96.95613665776096,100.0000831012525,22.17095533969148,47.40018501550578,63.33229273917771,11.80129008154864,36.86360551591687,42.82003129618188,-12.55273758465983,-10.84267449322367,30.49584730927089,0.3155971764001032,35.75193063429465,65.66672890020642,85.94637539882486,85.20081718164508,2032.0,41.18221494919034,54.30853154123,10934.71123463055,High,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2.0,T0: Standard technology assumptions,2015,2015,2050.0,inf,-62534.18634915806,500.8943140864164,438.8637186730106,1.604744759958368,1.493606131034721,1.723660166879429,1.439240787712017,2039,1.563806147735952,1.680843955258871,0.66,0.1183333333333333,0.0016666666666666,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,1.561410272657353,1.445982532421776,1.681783256779108,1.448291071467363,2039,0.5936522127849799,0.0831470719713902,0.0008940545373267,,,"151, 206, 228",97CEE4,False
IMAGE 3.2,SSP1_SPA1_19I_D_LB,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,C1a_NZGHGs,Limit to 1.5C (>50%) no or low OS immediate 2020 action,C1,non-IMP,https://doi.org/10.1016/j.energy.2021.121547; https://doi.org/10.1007/s10584-013-0906-1; https://doi.org/10.31223/X5CG92  ,P2,P2: Immediate global action,van Vuuren 2021,22.59488802288741,-0.7322872569431992,-5.640979574080525,True,67521.00316689292,Medium,32.70320259203203,5.58752585505776,-1.1402032040793,40.53161112393652,73.3513244280965,89.83949172963895,43.93613029828665,83.17076645179033,102.9855136565801,-0.3265322290929654,43.29355304550016,82.10759193633372,101.8378231593466,114.1571805385799,28.75760313636476,47.36892064964418,56.91473763601577,17.95627287719605,25.32371723487291,32.51446144424538,10.77622672139115,62.7754324275403,88.22148812607047,-0.3290644513296133,40.0277507806267,72.66037744437406,89.15616962265439,101.6885519792717,2032.0,39.97546810259247,55.16374802817727,7134.71923828125,Low,2100,Warning,Pass,,global,Global integrated scenario,integrated/energy-emissions,1.0,,2020,2020,2049.0,2088.0,-216301.4261495469,524.7503450678998,308.95789564265,1.531503201707659,1.424358327398137,1.631930259670399,1.258903894399549,2037,1.457266103587153,1.560675767716705,0.5433333333333333,0.045,0.0,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,1.480467649715581,1.386464322263242,1.58717466804641,1.276741559612676,2036,0.4734018775145284,0.0308448815377738,0.0,,,"151, 206, 228",97CEE4,False
IMAGE 3.2,SSP1_SPA1_19I_LIRE_LB,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,C1a_NZGHGs,Limit to 1.5C (>50%) no or low OS immediate 2020 action,C1,non-IMP,https://doi.org/10.1016/j.energy.2021.121547; https://doi.org/10.1007/s10584-013-0906-1; https://doi.org/10.31223/X5CG92  ,P2,P2: Immediate global action,van Vuuren 2021,20.37374918805007,-5.785501383989496,-5.123103190569903,True,49028.27632327251,Low,30.18518857344842,-0.1485609759645936,-1.07640355943614,45.08140992222727,82.43181291924975,100.2702901564024,49.22931635547262,94.3644838270226,115.7359293063614,-0.32444126159618,48.56058888486544,93.28700726170479,114.6071683444876,112.9347528907224,31.01821080622682,50.42456025374327,60.64041799534677,22.76664799315517,32.3439219401196,40.922128966626,10.77622672139115,62.7754324275403,88.22148812607047,-0.321618740358658,44.57225352645901,81.7656152540043,99.63691726571865,101.5875462675658,2031.0,39.73577767288317,55.12730842333728,9210.525390625,Medium,2100,Warning,Pass,,global,Global integrated scenario,integrated/energy-emissions,1.0,,2020,2020,2043.0,2050.0,-313789.8907340192,458.460391407991,145.5611556901928,1.575380455285522,1.466979276778139,1.687279037244381,1.196116285362497,2038,1.541162478169106,1.65899064717416,0.615,0.08,0.0,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,1.511958447557095,1.411237918060308,1.62368039878633,1.235166878114774,2037,0.5230219043361645,0.0415735359856951,0.0,,,"151, 206, 228",97CEE4,False
IMAGE 3.2,SSP1_SPA1_19I_RE_LB,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,C1a_NZGHGs,Limit to 1.5C (>50%) no or low OS immediate 2020 action,C1,non-IMP,https://doi.org/10.1016/j.energy.2021.121547; https://doi.org/10.1007/s10584-013-0906-1; https://doi.org/10.31223/X5CG92  ,P2,P2: Immediate global action,van Vuuren 2021,22.75877620649606,-1.614048360335534,-6.751763387658068,True,67521.00316689292,Medium,32.87615631060103,4.654747341222759,-2.3806752121543,40.21519174873157,74.53161714400753,91.53541020355318,43.44861814994252,84.67881169896042,105.2200935914881,-0.3302172448243374,42.79871354589982,83.59190766156746,104.0567050606162,116.9696976719468,28.8630723138661,47.66114564027568,57.12388912604922,18.21466965894168,25.94163462458907,33.25308793441169,10.77622672139115,62.7754324275403,88.22148812607047,-0.3301317519699326,39.69766782221386,73.82551973334066,90.84646364131449,103.9651592686874,2032.0,39.91855957394146,55.16151528142728,7134.71923828125,Low,2100,Warning,Pass,,global,Global integrated scenario,integrated/energy-emissions,1.0,,2020,2020,2047.0,2077.0,-282345.9538090443,518.705388443604,236.4278987871718,1.591414687751369,1.474674484287208,1.703630566406847,1.273577191327036,2039,1.574237735347099,1.691626014010706,0.6383333333333333,0.1,0.0,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,1.517119285495576,1.412136184018172,1.631872668237483,1.259848321034848,2038,0.5292802860974519,0.0514081358962896,0.0,,,"151, 206, 228",97CEE4,False
IMAGE 3.2,SSP2_SPA1_19I_D_LB,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,C1b_+veGHGs,Limit to 1.5C (>50%) no or low OS immediate 2020 action,C1,non-IMP,https://doi.org/10.1016/j.energy.2021.121547; https://doi.org/10.1007/s10584-013-0906-1; https://doi.org/10.31223/X5CG92  ,P2,P2: Immediate global action,van Vuuren 2021,24.94976709211191,1.701291931307007,-3.695622233408882,True,49028.27632327251,Low,35.96382471658861,9.557070244269408,3.08035579314086,34.68418067830959,64.04535717189064,82.64289523601549,38.03217301010481,73.31687608245785,96.84320622804265,-0.3510287857178316,37.44578860260876,72.33120886182228,95.73451027711994,109.2656870735538,21.67546384763644,38.16286015126798,45.32460009509718,11.84631403255124,17.03604368702917,21.81538893611741,15.13375583904901,68.00952303907904,89.80344992609174,-0.3599140230622301,34.20932919154782,63.36733332537602,81.96656000506795,93.96991393887588,2033.0,40.02503971718031,55.24980060192728,9210.525390625,Medium,2100,Warning,Pass,,global,Global integrated scenario,integrated/energy-emissions,2.0,,2020,2020,2054.0,inf,-132039.6901101555,597.6011607543517,465.7858808485765,1.554398710366775,1.452277314748181,1.660574675249698,1.373990815695327,2038,1.446648505891372,1.55485283983763,0.5966666666666667,0.0666666666666666,0.0,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,1.513911893609494,1.408409051766811,1.624267179923463,1.402534323963678,2038,0.5239159588734913,0.0469378632096557,0.0004470272686633,,,"151, 206, 228",97CEE4,False
IMAGE 3.2,SSP2_SPA1_19I_LIRE_LB,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,C1b_+veGHGs,Limit to 1.5C (>50%) no or low OS immediate 2020 action,C1,non-IMP,https://doi.org/10.1016/j.energy.2021.121547; https://doi.org/10.1007/s10584-013-0906-1; https://doi.org/10.31223/X5CG92  ,P2,P2: Immediate global action,van Vuuren 2021,21.45943522330502,-2.823185628511862,-1.798469563965581,True,49028.27632327251,Low,31.70672887302585,3.288371646621408,3.054506388028861,42.36185868134746,76.34417014915414,94.02222694005309,46.53129854184625,87.0197482338462,108.2560813010871,-0.3365675942704647,45.84634004540821,85.93288283558581,107.12441091409,104.5385029098951,28.2308537193107,47.54408310955771,57.37560087384323,18.20964315350877,28.33763124368385,37.16941509015221,14.05988722814399,66.89484746578604,89.80344992609174,-0.3425976172709484,41.83322469642078,75.6260621592584,93.33737428781728,93.98921976177542,2031.0,39.76030566767707,55.18538001302727,9210.525390625,Medium,2100,Warning,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2.0,,2020,2020,2046.0,inf,-154375.5307044647,491.7021958381155,337.6641682125705,1.571308580789807,1.459782346321387,1.682077593103057,1.316364771520656,2038,1.536600605972035,1.653212021475102,0.615,0.0866666666666666,0.0,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,1.510339308587302,1.406475623768545,1.623187596345593,1.311357088811737,2037,0.5167635225748771,0.0447027268663388,0.0,,,"151, 206, 228",97CEE4,False
IMAGE 3.2,SSP2_SPA1_19I_RE_LB,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,C1b_+veGHGs,Limit to 1.5C (>50%) no or low OS immediate 2020 action,C1,non-IMP,https://doi.org/10.1016/j.energy.2021.121547; https://doi.org/10.1007/s10584-013-0906-1; https://doi.org/10.31223/X5CG92  ,P2,P2: Immediate global action,van Vuuren 2021,24.86734765851067,0.4578438365080935,-5.91481717989969,True,49028.27632327251,Low,35.88598232393981,8.101191302905407,0.5120439494988591,34.80488787967339,65.67170214494024,85.2823291687129,38.1492154772145,75.32282240697643,99.9905700323866,-0.3463012795409918,37.54036063949763,74.29685944781491,98.85002770281625,114.856322958649,22.19881758121365,38.91210610223044,46.99216295545095,11.28905420380152,17.67009037084888,22.6951863685467,14.62221942239874,67.44070595955279,89.80344992609174,-0.354036411135717,34.30850755016788,64.96840649835099,84.59006536884462,98.66554965800242,2033.0,39.95134114946529,55.22795764477727,9210.525390625,Medium,2100,Warning,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2.0,,2020,2020,2051.0,inf,-216418.7502836897,580.08677100678,363.9956459755855,1.614718701019463,1.497175246847365,1.734602922969571,1.411706032941417,2048,1.598718779525848,1.723330102758008,0.6683333333333333,0.1216666666666666,0.0,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,1.541204387954615,1.429662260974936,1.657775164040387,1.37786425636925,2039,0.5632543585158695,0.0634778721502011,0.0004470272686633,,,"151, 206, 228",97CEE4,False
IMAGE 3.2,SSP2_SPA2_19I_LI,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,C1a_NZGHGs,Limit to 1.5C (>50%) no or low OS immediate 2020 action,C1,non-IMP,https://doi.org/10.1016/j.energy.2021.121547; https://doi.org/10.1007/s10584-013-0906-1; https://doi.org/10.31223/X5CG92  ,P2,P2: Immediate global action,van Vuuren 2021,34.02411002913477,-1.994908366066772,-7.006384115220277,True,49028.27632327251,Low,47.11817623097635,4.491028777655406,-1.80725883604114,14.35362009609011,68.75234966738972,91.83668835217782,14.38593201842517,79.00946412591875,106.2011600013653,-0.3365675942704647,14.13892930535347,78.02768516277901,105.0342233228593,117.6808634029119,12.30683169779639,42.15055812676079,55.38536693407485,8.27526603588273,23.56319252172505,31.35583724145477,-8.752908149788349,39.42543378578011,81.21445845813874,-0.3447917265696285,14.03969807749219,68.09618108649272,91.11201759330258,102.9298866878347,2036.0,39.76030566767707,55.19139580330727,9210.525390625,Medium,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2.0,,2020,2020,2048.0,2055.0,-372014.5001284336,641.5599279760434,269.9385057159673,1.596971769806298,1.494184594833975,1.704223712017736,1.220682618965359,2038,1.491005712072813,1.593606088485979,0.655,0.0666666666666666,0.0,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,1.56140228378609,1.461723752458732,1.672513323263676,1.277719667600473,2039,0.6034868126955745,0.051855163164953,0.0,,,"151, 206, 228",97CEE4,False
MESSAGE-GLOBIOM 1.0,ADVANCE_2020_1.5C-2100,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,C1a_NZGHGs,Limit to 1.5C (>50%) no or low OS immediate 2020 action,C1,non-IMP,https://doi.org/10.1038/s41558-018-0198-6,P2a,P2a: Immediate global action without transfers,ADVANCE,18.5638054843,2.7633051613,-14.2623428836,False,64315.92862156543,Medium,25.96025880892581,8.047941066300435,-10.35820632788067,50.14654182041944,70.02560628133891,84.54492706202959,59.65849384699941,83.37910678305052,100.5887284709663,-0.1031090968922701,54.11113633815378,76.64384228226854,93.16923817639575,135.2558481954328,29.38331036291146,42.38456843137763,51.61869529102078,7.210093179212479,17.57527839994815,27.52832017147526,47.23351132558037,40.65508046317596,35.66928539069692,-0.362603667884482,46.94181256484492,66.26690151274701,80.49878083708828,116.6900795298277,2029.0,40.49554722780002,54.30853154123,9032.42,Medium,2100,Warning,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2.0,T0: Standard technology assumptions,2015,2015,2050.0,2064.0,-540687.0604350594,409.4486421144956,-131.0209239708734,1.5982574380495,1.48322502815346,1.726836232052976,1.186944270114124,2048,1.586727040335487,1.716830699171988,0.6483333333333333,0.12,0.0,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,1.529731453779275,1.414713854168206,1.651714559087443,1.217261844798825,2039,0.5440321859633438,0.0755476084041126,0.0004470272686633,,,"151, 206, 228",97CEE4,False
MESSAGE-GLOBIOM 1.0,EMF33_1.5C_cost100,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,C1a_NZGHGs,Limit to 1.5C (>50%) no or low OS immediate 2020 action,C1,non-IMP,https://doi.org/10.1007/s10584-020-02945-6; https://doi.org/10.1007/s10584-018-2226-y,P2b,P2b: Immediate global action with transfers,EMF33,15.7443794578336,-0.5231359454434921,-14.2145411382611,False,64437.84889699626,Medium,22.47799639527488,4.567241187165475,-10.30905666596625,57.27849918488374,76.73593507208759,91.31953779735731,67.65094631125025,91.86266548774307,109.3467846962802,-0.2302265790868255,61.54575095365813,84.51488510668162,101.2777131029555,134.7177547691916,34.03677070017142,43.23017950889926,52.52103571503483,14.8108996176325,23.71082327525233,31.2256738899527,,,,-0.4832182268154708,53.82437663729142,72.77155989389419,87.03317158335827,116.2373390768579,2028.0,41.0374083369573,54.30853154123,9032.419921875,Medium,2100,Warning,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2.0,T1: Non-standard technology assumptions,2015,2015,2045.0,2056.0,-662221.7409261448,346.1325431701263,-315.865212477597,1.577446173506028,1.468284537508419,1.703085056020642,1.078760163391906,2039,1.555452149709824,1.677648179406206,0.615,0.1066666666666666,0.0,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,1.51968203879205,1.406837564125125,1.633912136200795,1.116501556488721,2038,0.5274921770227984,0.0616897630755476,0.0,,,"151, 206, 228",97CEE4,False
MESSAGE-GLOBIOM 1.0,EMF33_1.5C_full,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,C1a_NZGHGs,Limit to 1.5C (>50%) no or low OS immediate 2020 action,C1,non-IMP,https://doi.org/10.1007/s10584-020-02945-6; https://doi.org/10.1007/s10584-018-2226-y,P2b,P2b: Immediate global action with transfers,EMF33,15.7920703749135,-0.491823860594546,-14.1918020432091,False,64516.60635138312,Medium,22.50438299622888,4.607848749437475,-10.28149099697325,57.22834902139312,76.65863439786808,91.24235938811671,67.52432912986298,91.74782298305057,109.263214475744,-0.2302265790868255,61.42927012267013,84.40996291379547,101.2012361155857,134.6622165482944,34.23492415267898,43.24736265703365,52.4373701071013,14.81514882778761,23.72484988285583,31.20646078452321,,,,-0.4832182268154708,53.77148231756539,72.69631050140455,86.95937282729591,116.1866320038078,2028.0,41.0374083369573,54.30853154123,9032.419921875,Medium,2100,Warning,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2.0,T0: Standard technology assumptions,2015,2015,2045.0,2056.0,-663981.9930586878,347.0386998310299,-316.7563742081993,1.577502723646875,1.4683895954536,1.703407092444332,1.078530668276446,2039,1.555732797675598,1.677991079167747,0.615,0.1066666666666666,0.0,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,1.520200261527696,1.407158609710083,1.634029354278097,1.116235202030069,2038,0.527045149754135,0.0616897630755476,0.0,,,"151, 206, 228",97CEE4,False
